genero;asistentes;precioTicket;diaSemana;duracion
cultural;101;3.1257072809438764;Jueves;1.5
academico;197;5.127669081969968;Viernes;3.0
networking;99;2.86358418943594;Jueves;2.5
cultural;170;2.964118225781441;Sábado;3.0
academico;96;3.0791365576795795;Sábado;2.0
deportivo;47;2.0211605121735;Sábado;1.5
deportivo;103;2.8603165205748198;Viernes;1.5
academico;156;3.0243534227064917;Miércoles;1.5
academico;51;2.8750032213719017;Sábado;1.5
deportivo;156;2.872358962907499;Viernes;1.5
cultural;151;2.893730503521367;Jueves;3.0
cultural;110;4.763934208033031;Viernes;3.0
academico;105;2.941430256153344;Miércoles;1.5
cultural;138;5.183786734527582;Viernes;1.0
cultural;101;3.076484932295986;Viernes;1.5
deportivo;54;1.991791874711375;Sábado;1.5
deportivo;105;3.091356861960236;Viernes;2.0
deportivo;97;3.0965775469464663;Viernes;1.5
cultural;123;1.9869719782903619;Viernes;2.5
academico;198;5.119942641176741;Viernes;3.0
academico;103;2.0374039688087215;Viernes;1.0
networking;111;5.086958618353485;Sábado;3.0
cultural;21;3.0319193900145613;Jueves;1.5
academico;31;2.9098817441335236;Sábado;1.0
deportivo;98;1.965812928135538;Viernes;1.0
cultural;126;2.9940628732796872;Viernes;3.0
cultural;135;5.2252059821706425;Sábado;3.0
cultural;104;3.091094303790977;Viernes;1.5
cultural;156;3.12820288426577;Jueves;3.0
cultural;138;5.249837055492854;Viernes;1.0
cultural;133;5.166687040002723;Sábado;3.0
networking;101;1.0421800199872864;Viernes;1.0
deportivo;25;0.9982847851508174;Lunes;1.0
cultural;137;5.043155862402724;Viernes;2.0
networking;102;0.9830829962122769;Viernes;1.0
networking;102;0.9536543131068952;Martes;3.0
networking;51;2.013182310390137;Miércoles;1.0
academico;50;3.1489934430940507;Sábado;1.5
cultural;117;2.087389714132312;Viernes;2.5
networking;99;1.9604515807499;Sábado;1.5
networking;45;0.9844897346204291;Sábado;1.0
deportivo;47;3.011569087652955;Viernes;1.5
deportivo;54;3.1496436375084373;Viernes;1.5
networking;51;3.139186583134887;Martes;1.5
academico;14;5.013050889190226;Sábado;3.0
academico;18;1.0410886640281831;Lunes;1.0
deportivo;184;0.9824866001839965;Viernes;1.0
academico;193;5.205106099768554;Viernes;1.5
academico;178;5.098956733017612;Viernes;1.0
networking;109;5.049722589186871;Lunes;1.0
cultural;104;2.863738855273468;Sábado;2.0
cultural;46;2.9081756975044883;Viernes;3.0
academico;196;4.758323767815761;Viernes;1.5
networking;98;3.0655524218390604;Jueves;2.5
cultural;97;3.1003875972456987;Viernes;1.5
deportivo;28;1.0215719955665399;Domingo;3.0
networking;107;4.820013368859255;Sábado;3.0
academico;46;3.1393929362769937;Sábado;1.5
cultural;51;1.9712071887221798;Sábado;2.0
cultural;54;3.121876754750489;Viernes;3.0
cultural;158;1.979794116242209;Viernes;2.0
cultural;164;3.047865348672853;Sábado;3.0
cultural;119;0.9964415012145;Viernes;2.0
networking;53;0.9981375283665607;Sábado;1.0
cultural;138;4.879473848376512;Viernes;2.0
academico;11;5.160670852218347;Sábado;3.0
cultural;192;1.9428782464110321;Viernes;3.0
cultural;45;2.940289228956015;Jueves;2.0
cultural;48;1.9045108762717495;Sábado;2.0
cultural;20;2.8784737285208823;Jueves;1.5
deportivo;24;0.9516245171896967;Domingo;3.0
academico;19;1.0292815990830206;Lunes;1.0
academico;103;5.007488198073549;Sábado;2.0
cultural;146;1.933948350943051;Viernes;1.5
deportivo;100;3.0638539660184367;Viernes;1.5
cultural;104;3.00987546745434;Sábado;3.0
cultural;154;2.874871736913072;Jueves;3.0
cultural;106;2.9951304886372525;Viernes;1.0
networking;109;5.020054229788018;Lunes;1.0
cultural;109;2.9890982851357264;Viernes;2.0
cultural;102;3.1186763227418863;Sábado;3.0
cultural;108;3.096619914477393;Viernes;2.0
networking;47;2.897653706126218;Martes;1.5
cultural;136;5.100817207619647;Viernes;1.0
cultural;45;2.941979744795303;Viernes;3.0
cultural;175;1.9377945331762534;Viernes;3.0
cultural;96;4.890908074673252;Sábado;1.5
cultural;135;5.1050571355883045;Sábado;3.0
cultural;141;4.988919986482546;Viernes;1.0
deportivo;53;1.9511705588599364;Sábado;1.5
cultural;126;1.0300336991516885;Viernes;2.0
deportivo;98;2.013070833130541;Viernes;1.0
cultural;46;2.9354395259153856;Jueves;2.0
academico;105;1.993876406817251;Viernes;2.0
cultural;118;2.065417149819944;Viernes;2.5
academico;48;4.939113588855378;Sábado;2.0
cultural;136;5.075695336912056;Viernes;2.0
deportivo;196;3.0419170308770607;Sábado;1.5
cultural;100;2.8627774185480197;Viernes;1.5
academico;187;5.001141395886681;Viernes;1.0
academico;18;1.0233259442659106;Lunes;1.0
cultural;157;2.0965542910291735;Viernes;2.0
cultural;107;4.7963155458112;Viernes;3.0
academico;192;2.9779623502119197;Miércoles;2.0
academico;95;3.1363975738037277;Miércoles;2.0
deportivo;21;1.0096505816367936;Domingo;3.0
academico;101;2.065422679912337;Miércoles;1.5
deportivo;53;2.9594971779146566;Viernes;1.5
deportivo;157;3.0755279550934564;Viernes;1.5
cultural;119;2.007016888483182;Viernes;2.5
academico;109;2.0037701751132673;Viernes;2.0
deportivo;163;2.9284008931181997;Viernes;1.5
cultural;109;3.0142622763474423;Viernes;1.0
cultural;50;2.8607486154082418;Viernes;2.0
networking;104;0.9892495126820261;Viernes;1.5
deportivo;104;1.9927490332209015;Viernes;1.0
cultural;141;0.9554098340796212;Viernes;1.5
cultural;103;4.937351663273001;Sábado;2.0
cultural;95;4.773044685996911;Sábado;2.0
deportivo;165;2.954703747306147;Viernes;1.5
cultural;50;2.8505916427910356;Viernes;2.0
cultural;103;2.025469612330779;Jueves;1.5
academico;181;4.9555514216144925;Viernes;1.0
networking;104;5.226494826395881;Lunes;2.0
cultural;101;3.0351174013167332;Viernes;2.0
cultural;143;1.029440565312473;Viernes;1.5
networking;50;1.0472380589144583;Sábado;1.5
deportivo;105;2.9528420991747697;Viernes;2.0
deportivo;49;1.9400488580878743;Sábado;1.5
deportivo;98;3.023890792069886;Viernes;1.0
cultural;22;2.981843808593971;Jueves;1.5
cultural;200;1.9632252641820358;Viernes;3.0
academico;139;4.804721994342829;Sábado;3.0
cultural;104;5.112954948548669;Sábado;2.0
cultural;99;2.9312760332700343;Viernes;1.5
academico;49;3.0816424387191184;Lunes;1.5
deportivo;27;1.0231466693578208;Lunes;1.0
networking;102;4.924873878366186;Lunes;1.0
cultural;98;2.8758427426020106;Viernes;2.0
cultural;106;4.781178158235168;Viernes;2.0
cultural;126;1.030236734401797;Viernes;2.0
networking;53;0.9855804778555715;Sábado;1.5
deportivo;104;3.079369701854331;Viernes;1.0
academico;95;1.9392960199653826;Viernes;1.0
cultural;133;5.193370524315366;Sábado;3.0
networking;102;2.951002405281439;Viernes;1.0
academico;53;2.983222552664663;Sábado;1.5
deportivo;20;5.075262889126241;Viernes;3.0
deportivo;45;3.0184413006478845;Viernes;1.5
cultural;103;4.843128516904088;Viernes;3.0
deportivo;104;3.095190809911876;Viernes;1.5
academico;102;3.083480868055525;Miércoles;2.0
cultural;117;2.0974821944188777;Viernes;2.5
academico;100;3.100286724802811;Sábado;2.0
networking;98;1.0213285091643862;Viernes;1.5
deportivo;106;5.245146409121764;Viernes;3.0
cultural;118;1.0061801734772016;Viernes;2.0
cultural;121;1.0078402690711512;Viernes;2.0
cultural;145;1.9112365665409508;Viernes;1.5
deportivo;107;4.95632912007266;Viernes;3.0
networking;98;5.1987243221415556;Lunes;2.0
cultural;153;3.025697624789914;Jueves;3.0
networking;101;5.1751527260869326;Lunes;1.0
networking;103;2.8747463814342504;Martes;2.0
cultural;141;5.033096193331573;Viernes;1.0
cultural;50;2.015269442767101;Sábado;2.0
academico;97;4.950826197509723;Sábado;2.0
cultural;54;2.05516394386627;Sábado;2.0
academico;187;2.9287525958062464;Miércoles;2.0
cultural;100;2.8556944545895173;Viernes;1.5
cultural;45;3.1003823882857047;Jueves;2.0
cultural;195;1.982095590343713;Viernes;3.0
cultural;100;5.152469933092631;Sábado;1.5
cultural;116;2.8750165373798566;Viernes;2.0
deportivo;96;3.071529350367193;Viernes;1.0
cultural;155;3.078413824372829;Jueves;3.0
academico;138;4.935786445648123;Sábado;3.0
cultural;152;4.8494276026477685;Viernes;1.5
academico;108;2.0927315625923777;Viernes;2.0
deportivo;46;2.0049479245221242;Viernes;1.5
deportivo;22;4.9851055445708194;Viernes;3.0
networking;106;4.8208586901339405;Sábado;3.0
networking;52;2.046421663003124;Miércoles;1.0
deportivo;104;1.9184885370367604;Viernes;1.0
deportivo;163;3.0630357081128112;Viernes;1.5
academico;110;3.0647924337880346;Miércoles;1.5
cultural;112;1.9485719803372068;Jueves;1.5
deportivo;156;3.0493505013842817;Viernes;1.5
academico;102;2.019313570518631;Viernes;2.0
cultural;151;2.0139029738650978;Viernes;1.5
cultural;123;2.036608437907491;Viernes;2.5
cultural;110;5.019362887679652;Viernes;3.0
networking;48;2.9574452675616225;Martes;1.5
cultural;148;3.0050076893739748;Jueves;3.0
cultural;52;3.071803912914877;Jueves;2.0
academico;197;4.794672298683337;Viernes;1.5
deportivo;27;0.9540488373161768;Lunes;1.0
deportivo;102;2.982686416057731;Viernes;2.0
cultural;109;5.100144571613865;Viernes;3.0
deportivo;49;2.047081754007481;Sábado;1.5
networking;185;3.1258838904686748;Sábado;3.0
cultural;200;2.0047322629379702;Viernes;3.0
deportivo;104;5.080912577081226;Viernes;3.0
academico;161;2.9427651733435654;Miércoles;1.5
academico;198;4.908187496635757;Viernes;1.5
deportivo;48;1.9125165946309293;Sábado;1.5
networking;185;3.033055430390919;Sábado;3.0
academico;109;2.084154485474937;Viernes;2.0
cultural;103;4.988491426140163;Sábado;2.0
networking;160;2.093761675486262;Sábado;2.0
deportivo;97;2.8883727221465954;Viernes;1.0
academico;143;5.204145287355976;Sábado;3.0
academico;95;2.0626865151138567;Miércoles;1.5
cultural;48;3.0102457954800736;Viernes;3.0
academico;187;3.0550361697341915;Miércoles;2.0
networking;54;2.9553000128822227;Martes;1.5
networking;96;2.0670592028974037;Sábado;1.5
cultural;51;2.957859235575513;Viernes;2.0
cultural;47;3.034858380076174;Jueves;2.0
networking;53;0.9629651600655111;Sábado;1.5
academico;20;4.836804669528466;Sábado;3.0
deportivo;22;1.0030118425289731;Viernes;1.5
deportivo;50;2.012421680847905;Sábado;1.5
academico;187;4.989172424206719;Viernes;1.0
networking;103;2.977904588832306;Martes;2.0
cultural;116;3.092006556018318;Viernes;2.0
networking;104;0.9884766225360699;Viernes;1.5
cultural;95;2.8878617087031175;Sábado;2.0
deportivo;101;2.857138384202787;Viernes;1.5
cultural;118;2.062498400875716;Viernes;2.5
academico;106;2.093494058968243;Viernes;2.0
networking;101;2.9051758354191843;Martes;2.0
cultural;110;4.932356507451996;Viernes;3.0
cultural;137;4.789880890042104;Viernes;2.0
deportivo;105;5.0711694476149916;Viernes;3.0
networking;53;2.9199574509987998;Martes;1.5
deportivo;26;0.9808840296097473;Viernes;1.5
networking;47;2.957316749374169;Martes;1.5
cultural;172;3.031045800263116;Sábado;3.0
networking;49;0.9780036120076369;Sábado;1.0
cultural;168;1.9166077252490434;Viernes;3.0
cultural;108;2.9226084325254647;Viernes;1.0
cultural;110;5.156579492620548;Viernes;3.0
deportivo;21;5.162948771598295;Viernes;3.0
cultural;153;3.1359079701442694;Jueves;3.0
cultural;151;2.011703265111163;Viernes;2.0
cultural;148;2.894621395520061;Jueves;3.0
academico;198;5.2279138533580705;Viernes;1.5
academico;51;2.965999461059155;Sábado;1.5
deportivo;160;2.901350359652371;Viernes;1.5
cultural;108;3.080857456998583;Viernes;1.0
deportivo;52;1.9297926381929449;Sábado;1.5
cultural;100;4.840123576159189;Viernes;2.0
networking;50;2.9337830270411214;Martes;1.5
academico;186;4.794863112974887;Viernes;1.0
cultural;139;4.942091352043146;Viernes;2.0
deportivo;108;3.13677003945775;Viernes;2.0
cultural;109;2.8657159286975844;Viernes;2.0
cultural;122;1.049100758726262;Viernes;2.0
cultural;142;5.063101107170896;Viernes;1.0
networking;101;2.8970827432808797;Viernes;1.0
academico;25;0.9681075865899933;Jueves;1.0
cultural;121;2.080623245046149;Viernes;2.5
academico;155;2.945980998970737;Miércoles;1.5
networking;97;4.910938316616428;Lunes;2.0
deportivo;102;2.961345704876341;Viernes;1.0
academico;104;1.9957766216737662;Viernes;2.0
deportivo;193;3.123132093603731;Sábado;1.5
deportivo;47;2.8955827468615456;Viernes;1.5
cultural;153;2.864807737545908;Jueves;3.0
academico;163;3.0627800044253473;Miércoles;1.5
networking;54;1.0271153263997483;Sábado;1.5
networking;98;0.9992638616554905;Martes;3.0
networking;106;3.1455832458094317;Martes;2.0
academico;95;3.0286374097484696;Miércoles;2.0
academico;196;4.96784887034558;Viernes;1.5
cultural;154;2.0500834830682795;Viernes;2.0
academico;50;3.1155522011360963;Lunes;1.5
deportivo;23;1.004925971997114;Lunes;1.0
cultural;177;0.9977080422057497;Viernes;2.0
networking;95;5.246086644000584;Lunes;2.0
cultural;143;0.9676788040897776;Viernes;1.5
deportivo;24;0.9920906316841448;Viernes;1.5
networking;108;2.9062354226755067;Martes;2.0
networking;168;1.9218717558714014;Sábado;2.0
networking;98;3.04106335446898;Viernes;1.0
cultural;195;1.9872808121049343;Viernes;3.0
academico;199;5.211702099900258;Viernes;3.0
academico;30;0.9624953795261901;Jueves;1.0
cultural;170;1.005471151014065;Viernes;2.0
networking;98;3.0465437478345594;Jueves;2.5
networking;97;3.1223213721611964;Viernes;1.0
cultural;106;3.0344141067841655;Viernes;2.0
networking;179;2.9826279287996695;Sábado;3.0
cultural;104;3.067415752194008;Jueves;2.0
academico;186;4.948579342504358;Viernes;1.0
academico;95;1.9566635969852377;Viernes;1.0
cultural;174;1.988874423197033;Viernes;3.0
cultural;100;5.181570465149303;Sábado;2.0
networking;46;0.9560764582841395;Sábado;1.5
cultural;118;2.0541514811347685;Viernes;2.5
academico;51;2.9421340899009176;Sábado;1.5
deportivo;20;4.801933592220856;Viernes;3.0
cultural;49;2.8659824739466644;Viernes;2.0
deportivo;97;2.0192670049631913;Viernes;1.0
deportivo;28;0.9746962039471172;Domingo;3.0
deportivo;97;2.8684888519888343;Viernes;1.0
deportivo;22;4.76462051048578;Viernes;3.0
cultural;97;5.0930196739198275;Sábado;2.0
deportivo;48;3.065840424468127;Viernes;1.5
academico;159;3.007139214218102;Miércoles;1.5
cultural;154;1.9755993372573355;Viernes;2.0
networking;104;0.9691214690569129;Viernes;1.5
academico;196;4.893370221937391;Viernes;3.0
deportivo;19;1.0491166750547245;Domingo;3.0
cultural;53;2.8749891223204247;Jueves;2.0
cultural;102;3.0697683512957936;Viernes;2.0
cultural;105;3.131144858785084;Viernes;1.0
networking;104;3.120387094489659;Viernes;1.0
cultural;99;4.891687998067362;Sábado;2.0
cultural;108;1.999379095404075;Jueves;1.5
cultural;101;3.0214357591687504;Viernes;2.0
academico;51;4.862883510112396;Sábado;2.0
cultural;99;3.0928953685698914;Jueves;2.0
academico;190;5.179194008625226;Viernes;1.5
academico;137;4.9082696207235434;Sábado;3.0
deportivo;165;2.9280286376719924;Viernes;1.5
networking;160;2.0707178439071727;Sábado;2.0
academico;54;2.8692887472116997;Sábado;1.5
cultural;201;3.0939379721330678;Viernes;2.0
cultural;45;2.8874343541715435;Jueves;2.0
cultural;172;1.0063186917404234;Viernes;2.0
cultural;171;1.0182234893020201;Viernes;2.0
cultural;176;0.9830513839329061;Viernes;2.0
cultural;101;3.100324168557048;Viernes;2.0
deportivo;96;3.1021520499531783;Viernes;1.5
cultural;138;5.180377810151102;Viernes;1.0
cultural;126;0.9730231533494166;Viernes;2.0
deportivo;52;3.0282296505913004;Viernes;1.5
academico;99;2.094785921352577;Viernes;1.0
cultural;105;3.063281244715615;Viernes;1.0
networking;102;2.978270010502567;Jueves;2.5
academico;48;3.131593809923091;Sábado;1.5
cultural;49;2.870415191896786;Viernes;3.0
cultural;129;4.954470721873761;Sábado;3.0
academico;194;2.9713125748582403;Miércoles;2.0
cultural;104;4.789851803350315;Viernes;3.0
networking;50;1.0320941976279903;Sábado;1.5
cultural;102;5.030166571338356;Viernes;2.0
networking;48;2.0767693406857886;Miércoles;1.0
cultural;101;4.946572597357019;Viernes;3.0
networking;54;2.9423731087740745;Martes;1.5
networking;102;3.11197680924155;Martes;2.0
cultural;97;2.9703360502119867;Viernes;2.0
academico;103;3.0135292470677477;Sábado;2.0
cultural;203;2.8791972826265733;Viernes;2.0
deportivo;17;5.233595640335729;Viernes;3.0
deportivo;28;1.0299430602635686;Domingo;3.0
academico;53;4.850985771477238;Sábado;2.0
networking;103;5.0201628755595165;Lunes;1.0
networking;164;2.0243579925002617;Sábado;2.0
networking;103;1.0098067513700326;Viernes;1.5
networking;53;0.9707057918040619;Sábado;1.0
cultural;106;2.8961791882796764;Viernes;2.0
deportivo;96;1.9154844586175959;Viernes;1.0
cultural;170;2.0166136492118945;Viernes;3.0
cultural;95;3.036046948367436;Sábado;3.0
cultural;154;2.033192880768338;Viernes;2.0
cultural;120;1.9063811921699698;Viernes;2.5
deportivo;48;2.0094719120327773;Viernes;1.5
academico;182;4.894142045910993;Viernes;1.0
cultural;151;1.9809281303213302;Viernes;1.5
academico;198;4.936085902996627;Viernes;3.0
academico;134;4.882682239121373;Sábado;3.0
cultural;102;2.8624954340260143;Jueves;2.0
cultural;139;4.888685134604143;Viernes;2.0
cultural;109;2.8789419768584343;Viernes;2.0
deportivo;24;0.9684128837290055;Domingo;3.0
deportivo;48;2.060354649943156;Viernes;1.5
cultural;104;4.85103340237581;Viernes;3.0
cultural;122;2.00153550673407;Viernes;2.5
networking;98;3.0335104313657624;Viernes;1.0
cultural;109;2.9475243590347167;Viernes;2.0
cultural;120;2.9370841299331394;Viernes;3.0
cultural;126;1.0429114876642918;Viernes;2.0
cultural;103;1.9186374489673144;Jueves;1.5
networking;54;2.9133324442814112;Martes;1.5
cultural;149;0.9845143092571462;Viernes;1.5
cultural;136;5.241434179771245;Viernes;1.0
deportivo;107;3.068457757745004;Viernes;2.0
deportivo;103;2.871357749018096;Miércoles;1.5
cultural;99;3.017083350914489;Viernes;1.5
deportivo;49;3.0294822204767673;Viernes;1.5
cultural;103;3.12895966102103;Viernes;1.0
networking;106;3.007074516182856;Martes;2.0
networking;104;2.9444409899730926;Jueves;2.5
cultural;97;3.0724372871092767;Viernes;1.5
deportivo;103;3.107086105828495;Viernes;1.5
academico;190;2.982664767648586;Miércoles;2.0
cultural;200;2.9236674035407484;Viernes;2.0
networking;183;2.907111456327003;Sábado;3.0
cultural;175;1.0395144634124838;Viernes;2.0
networking;97;2.0609723688938826;Sábado;1.5
deportivo;198;2.9197114416074195;Sábado;1.5
academico;135;5.1133766699729915;Sábado;3.0
cultural;96;2.9207339959303265;Jueves;1.5
cultural;97;3.0501446464782562;Sábado;2.0
cultural;54;3.0113562518120913;Viernes;3.0
networking;99;1.0345667651486008;Martes;3.0
cultural;48;2.892933447144142;Jueves;2.0
cultural;25;3.034685408524265;Jueves;1.5
cultural;118;2.99199213338876;Viernes;3.0
academico;36;2.8675093964380296;Sábado;1.0
cultural;117;1.9848363728662006;Viernes;2.5
cultural;164;3.09687647874589;Sábado;3.0
cultural;109;2.9450847335793524;Viernes;1.0
networking;110;5.231500624023693;Sábado;3.0
cultural;103;3.1200246689903137;Jueves;1.5
academico;134;5.089849060379276;Sábado;3.0
cultural;113;3.0574430809047346;Viernes;2.0
networking;103;0.9796520630434461;Viernes;1.0
academico;101;2.029068502050093;Viernes;2.0
deportivo;99;2.9429204154960478;Viernes;1.5
academico;196;2.8753191859490164;Miércoles;2.0
academico;48;5.054952067917236;Sábado;2.0
networking;98;2.9051222308344222;Viernes;1.0
academico;137;5.186160595406042;Sábado;3.0
cultural;106;4.966918801077744;Viernes;2.0
cultural;53;3.145136542661543;Viernes;2.0
cultural;98;3.112470434768676;Viernes;1.5
deportivo;45;3.0430433840037283;Viernes;1.5
cultural;146;0.9586428949094924;Viernes;1.5
academico;157;2.94267398427111;Miércoles;1.5
networking;185;3.082689768559939;Sábado;3.0
deportivo;198;2.968420806838873;Sábado;1.5
cultural;194;1.9881563076481108;Viernes;3.0
cultural;101;5.1870494523478765;Sábado;1.5
cultural;167;2.9240531814815345;Sábado;3.0
networking;109;4.775067995924999;Sábado;3.0
cultural;101;3.0502803667095373;Sábado;3.0
cultural;29;3.0241443215461494;Jueves;1.5
deportivo;23;0.9648203751122256;Lunes;1.0
cultural;100;5.127610715767037;Sábado;1.5
cultural;172;2.884091597472805;Sábado;3.0
cultural;46;3.057268059344901;Jueves;2.0
academico;196;4.929713385733589;Viernes;3.0
academico;51;4.895771255502045;Sábado;2.0
networking;51;1.0458558830640776;Sábado;1.5
networking;106;4.764582035724507;Lunes;1.0
academico;197;4.851843026218749;Viernes;3.0
deportivo;196;2.9791354791929012;Sábado;1.5
networking;49;2.9959516570400306;Martes;1.5
deportivo;19;5.11805795142855;Viernes;3.0
deportivo;52;2.9142342020510394;Viernes;1.5
cultural;104;3.0641968971069975;Sábado;2.0
cultural;104;3.0189042560045167;Sábado;3.0
deportivo;98;4.866634747515036;Jueves;2.0
deportivo;100;2.9382699890811086;Viernes;1.5
academico;18;4.756757898731067;Sábado;3.0
deportivo;49;2.098157919074291;Sábado;1.5
academico;32;2.8815155230076352;Sábado;1.0
networking;95;5.09993914746936;Lunes;2.0
academico;109;3.0465830039390314;Miércoles;1.5
networking;53;2.9728960455880333;Martes;1.5
cultural;145;0.9883926059562583;Viernes;1.5
academico;196;4.9703951022317865;Viernes;1.5
cultural;145;1.9539980033895454;Viernes;1.5
cultural;110;4.851989422932262;Viernes;3.0
cultural;103;2.972908965098526;Viernes;2.0
deportivo;95;3.0606412945476267;Miércoles;1.5
networking;49;2.0211515600487866;Miércoles;1.0
deportivo;195;2.9989464778345014;Sábado;1.5
academico;104;2.0416876261503933;Viernes;1.0
cultural;50;3.0105941863116437;Viernes;2.0
cultural;107;1.9451484828437953;Jueves;1.5
academico;99;2.0726093865709165;Viernes;2.0
deportivo;99;2.0367494382369418;Viernes;1.0
cultural;175;0.9918917654404039;Viernes;2.0
academico;101;1.9012823740489067;Viernes;2.0
deportivo;22;1.0000541813721948;Domingo;3.0
networking;50;1.0087435615624059;Sábado;1.0
deportivo;29;0.9860935209066484;Lunes;1.0
networking;50;2.9698399540560323;Martes;1.5
deportivo;106;3.136349128825678;Viernes;2.0
networking;95;4.959856695993439;Lunes;2.0
academico;181;5.028142450169341;Viernes;1.0
academico;32;2.962360408949384;Sábado;1.0
cultural;117;0.976920166223616;Viernes;2.0
cultural;105;2.9666953557545983;Viernes;2.0
deportivo;101;4.807345666601454;Jueves;2.0
deportivo;49;2.047356334699973;Sábado;1.5
academico;203;5.0588683709199564;Viernes;3.0
deportivo;103;1.9973024222851867;Viernes;1.0
cultural;115;3.018931872964359;Viernes;2.0
deportivo;103;3.048238173847471;Viernes;1.5
cultural;105;4.994790731626409;Viernes;3.0
networking;98;5.071946178032032;Lunes;2.0
cultural;95;3.008916869761456;Viernes;1.5
cultural;112;5.037912462137361;Sábado;3.0
cultural;100;2.9267057294850862;Viernes;2.0
networking;54;2.070936711612163;Miércoles;1.0
networking;98;1.0487335098672572;Viernes;1.0
cultural;96;5.113185207968586;Sábado;1.5
cultural;109;3.138135844822398;Viernes;2.0
cultural;153;5.202519090240006;Viernes;1.5
cultural;196;1.9780407772300268;Viernes;3.0
cultural;110;4.766592216647255;Viernes;3.0
cultural;103;4.787680420894444;Viernes;3.0
deportivo;100;1.9631494289941396;Viernes;1.0
deportivo;22;0.9623294865985828;Viernes;1.5
academico;156;2.915157369573385;Miércoles;1.5
cultural;98;5.024851999275587;Sábado;2.0
cultural;173;1.0318395346701335;Viernes;2.0
cultural;143;5.130362711683637;Viernes;2.0
academico;20;5.115782879765507;Sábado;3.0
networking;95;3.065341786443591;Jueves;2.5
networking;101;1.0297693320378816;Viernes;1.0
deportivo;192;3.045197229947628;Sábado;1.5
deportivo;97;2.0072648872198022;Viernes;1.0
deportivo;96;5.1420887316150985;Jueves;2.0
cultural;101;2.921699903424915;Sábado;2.0
deportivo;102;2.090213391770624;Viernes;1.0
networking;52;3.134523633750363;Martes;1.5
networking;54;3.1040384923907283;Martes;1.5
networking;54;3.0309100533287685;Martes;1.5
cultural;96;2.882650252378887;Viernes;1.5
academico;19;0.9720524390922016;Lunes;1.0
cultural;97;5.211204094552855;Sábado;2.0
academico;197;5.019829387043469;Viernes;1.5
deportivo;103;4.976385287102938;Viernes;3.0
academico;27;1.0399788767131362;Jueves;1.0
cultural;97;2.8686065313220785;Jueves;2.0
academico;97;1.9123826627588014;Miércoles;1.5
cultural;169;3.0731152753200255;Sábado;3.0
academico;159;3.052609357803897;Miércoles;1.5
networking;104;2.946743441644246;Viernes;1.0
academico;17;5.007005332411677;Sábado;3.0
networking;168;1.9684708081366171;Sábado;2.0
cultural;105;2.852135415718987;Viernes;2.0
cultural;151;5.102002830910665;Viernes;1.5
deportivo;14;4.833564319186178;Viernes;3.0
cultural;118;1.0339061239520724;Viernes;2.0
academico;21;0.9823337479300976;Lunes;1.0
networking;99;1.0451209619906043;Martes;3.0
academico;190;5.004111772172943;Viernes;1.5
cultural;110;5.135653710659968;Viernes;3.0
networking;100;3.1441467040660074;Viernes;1.0
academico;102;3.064518704402621;Sábado;2.0
cultural;199;2.872951512997219;Viernes;2.0
academico;162;2.940063286176536;Miércoles;1.5
deportivo;103;3.1326958189405385;Viernes;1.5
cultural;165;3.122738625129202;Sábado;3.0
cultural;194;3.1477596687876517;Viernes;2.0
networking;47;3.1090130262090647;Martes;1.5
deportivo;197;2.8540683608698;Sábado;1.5
academico;194;2.9758885221859623;Miércoles;2.0
deportivo;197;2.929279668624751;Sábado;1.5
cultural;103;4.999151849787374;Sábado;2.0
cultural;100;5.039655601809724;Sábado;2.0
deportivo;53;1.97057592502179;Sábado;1.5
academico;26;1.0489035170159884;Jueves;1.0
cultural;117;3.0259289531241333;Viernes;3.0
academico;29;1.0156702186237516;Jueves;1.0
deportivo;51;2.921555138705082;Viernes;1.5
deportivo;53;3.03945171622056;Viernes;1.5
networking;104;1.0456277693245943;Martes;3.0
cultural;106;2.9507796800128285;Viernes;2.0
cultural;104;4.790724080050241;Sábado;1.5
academico;157;2.891404297277626;Miércoles;1.5
cultural;170;0.9670662065415616;Viernes;2.0
cultural;54;3.1340605608975367;Viernes;3.0
cultural;177;1.9206367455865607;Viernes;3.0
academico;113;2.9208065110321955;Miércoles;1.5
academico;52;3.119076506356301;Lunes;1.5
networking;48;3.0118062526299454;Martes;1.5
academico;99;4.80896317179398;Sábado;2.0
cultural;145;4.853858038070702;Viernes;1.0
networking;47;2.8518638128607283;Martes;1.5
deportivo;182;0.959587305216951;Viernes;1.0
networking;107;4.923983076420989;Sábado;3.0
cultural;138;5.12645568957112;Viernes;1.0
cultural;100;3.0192944600430964;Sábado;2.0
cultural;147;1.9178628247904186;Viernes;1.5
cultural;196;2.992633370295746;Viernes;2.0
networking;102;5.189406348463445;Lunes;2.0
academico;181;5.218105783368031;Viernes;1.0
cultural;195;3.1307814363775797;Viernes;2.0
networking;103;1.039334479017504;Martes;3.0
cultural;47;3.0188592922368995;Viernes;2.0
cultural;170;0.9666414908771408;Viernes;2.0
cultural;174;1.9229577937481175;Viernes;3.0
academico;141;4.853795098420008;Sábado;3.0
academico;142;4.842497437151762;Sábado;3.0
academico;100;2.047790401153085;Viernes;2.0
deportivo;28;0.9847093059916668;Domingo;3.0
cultural;98;5.03601815087353;Sábado;2.0
cultural;153;4.860629430404673;Viernes;1.5
cultural;109;3.10409969173302;Viernes;2.0
cultural;151;2.0915583584802615;Viernes;1.5
